segment_id,length_km,route_code,is_kkh_proxy,road_type,road_rank,domain,sample_n,mean_fused_probability,max_fused_probability,mean_fused_transfer_confidence,mean_reliability_weighted_probability,mean_final_reliability_aware_score,mean_field_verification_priority,reliable_high_share,reliable_very_high_share,uncertain_high_share,fused_aoa_share,mean_model_disagreement_std,outside_aoa_share,reliability_aware_road_priority_score,field_verification_road_priority_score,hotspot_rank
278,10.000000000000016,N85,False,Major road,2,Balochistan,11,0.7652439,0.9766338,0.22604452,0.15746306,0.07529322,0.7913036,0.0,0.0,1.0,1.0,0.25081307,0.0,0.07529322057962418,1.04130357503891,31
1695,9.999999999999986,314,True,Highway,1,"Kashgar (Xinjiang, China)",10,0.99074876,0.9941602,0.0925385,0.0916535,0.075184,0.9275055,0.0,0.0,0.9,0.4,0.042430386,0.6,0.07518400251865387,1.2125054931640626,32
458,9.999999999999982,N40,False,Highway,1,Balochistan,10,0.25261325,0.5781035,0.43962318,0.113749966,0.05912145,0.29139063,0.0,0.1,1.0,1.0,0.20543453,0.0,0.07412144854664802,0.5413906276226044,33
1595,9.999999999999982,N35,True,Highway,1,KP-AJK,10,0.9941479,0.9948455,0.07437987,0.073953666,0.072584175,0.9265908,0.0,0.0,1.0,0.8,0.008891207,0.19999999999999996,0.07258417457342148,1.1965908002853394,34
272,9.99999999999996,N85,False,Major road,2,Balochistan,10,0.8318119,0.9818613,0.14710207,0.13202327,0.07143418,0.846362,0.0,0.0,1.0,0.8,0.22794321,0.19999999999999996,0.07143417745828629,1.1163619947433472,35
297,9.99999999999991,N85,False,Major road,2,Balochistan,10,0.5378435,0.9608898,0.18046919,0.13734803,0.040018477,0.6288098,0.0,0.2,1.0,0.8,0.3237209,0.19999999999999996,0.0700184765458107,0.8988098096847534,36
1689,10.0000000000001,314,True,Highway,1,"Kashgar (Xinjiang, China)",11,0.972035,0.9813161,0.119990945,0.11697263,0.06577573,0.96475375,0.0,0.0,1.0,1.0,0.23249812,0.0,0.06577572971582413,1.2147537469863892,37
308,10.000000000000046,N85,False,Major road,2,Balochistan,11,0.9131943,0.97219926,0.15826136,0.15088545,0.065684155,0.9353926,0.0,0.0,1.0,1.0,0.27578938,0.0,0.06568415462970734,1.1853926181793213,38
1626,9.99999999999995,N35,True,Highway,1,Gilgit-Baltistan,10,0.98970574,0.99353534,0.06726188,0.066774756,0.06552379,0.93220997,0.0,0.0,1.0,0.6,0.024726342,0.4,0.06552378833293915,1.2222099685668946,39
647,9.999999999999932,N70,False,Major road,2,Punjab-Sindh lowland corridor,10,0.930658,0.9920927,0.067246385,0.06666441,0.06510909,0.91501254,0.0,0.0,0.9,0.4,0.10375993,0.6,0.06510908901691437,1.200012538433075,40
299,10.000000000000128,N85,False,Major road,2,Balochistan,11,0.28699794,0.59475905,0.44074675,0.13237438,0.051231083,0.36562976,0.0,0.09090909090909091,1.0,1.0,0.28419793,0.0,0.06486744616519322,0.6156297624111176,41
169,10.000000000000012,N25,False,Highway,1,Balochistan,11,0.95980036,0.98546666,0.14834279,0.1431128,0.0637493,0.96300274,0.0,0.0,1.0,1.0,0.26593673,0.0,0.063749298453331,1.2130027413368225,42
474,10.000000000000004,N40,False,Highway,1,Balochistan,11,0.350877,0.5145392,0.36552364,0.13131903,0.049672402,0.43451777,0.0,0.09090909090909091,1.0,1.0,0.28952292,0.0,0.06330876607786526,0.6845177710056305,43
277,9.99999999999998,N85,False,Major road,2,Balochistan,10,0.6331986,0.9729525,0.26730457,0.15617205,0.062225588,0.68217295,0.0,0.0,1.0,1.0,0.2763055,0.0,0.0622255876660347,0.932172954082489,44
290,9.999999999999988,N85,False,Major road,2,Balochistan,10,0.55353445,0.930744,0.29410648,0.15547298,0.047034614,0.63076466,0.0,0.1,1.0,1.0,0.32239088,0.0,0.0620346137881279,0.8807646632194519,45
283,9.99999999999993,N85,False,Major road,2,Balochistan,10,0.56925577,0.92915046,0.26767406,0.1554649,0.046749286,0.64151347,0.0,0.1,1.0,1.0,0.3067127,0.0,0.061749286353588104,0.891513466835022,46
1610,9.999999999999948,N35,True,Highway,1,Gilgit-Baltistan,10,0.9741688,0.99456733,0.06313087,0.0627203,0.061576672,0.935851,0.0,0.0,1.0,0.4,0.045461304,0.6,0.06157667189836502,1.245850977897644,47
472,10.000000000000112,N40,False,Highway,1,Balochistan,11,0.6199597,0.97210366,0.19861518,0.11389036,0.047862593,0.6836094,0.0,0.09090909090909091,1.0,1.0,0.24760032,0.0,0.06149895672093738,0.9336094260215759,48
1699,10.000000000000048,314,True,Highway,1,"Kashgar (Xinjiang, China)",11,0.9874306,0.994704,0.062067464,0.061647605,0.06033187,0.9387216,0.0,0.0,1.0,0.45454545454545453,0.037411466,0.5454545454545454,0.06033186987042427,1.243267051740126,49
1683,9.999999999999938,314,True,Highway,1,"Kashgar (Xinjiang, China)",10,0.94095385,0.9924083,0.08584591,0.082854986,0.05991944,0.9483326,0.0,0.0,1.0,0.7,0.16929826,0.30000000000000004,0.059919439256191254,1.2283326077461243,50
1018,3.029296425694566,N5,False,Highway,1,KP-AJK,6,0.9862203,0.9917914,0.061804306,0.06110235,0.05939856,0.9381954,0.0,0.0,1.0,0.5,0.017613653,0.5,0.05939856171607971,1.2381954073905945,51
269,3.7979647460337427,M8,False,Highway,1,Balochistan,5,0.9637507,0.99157786,0.06353359,0.06275983,0.059344687,0.9384903,0.0,0.0,1.0,0.4,0.0600212,0.6,0.059344686567783356,1.2484902715682984,52
1599,9.999999999999995,N35,True,Highway,1,KP-AJK,10,0.99385566,0.9945575,0.060428463,0.06006015,0.058776844,0.9407469,0.0,0.0,1.0,0.6,0.01010642,0.4,0.058776844292879105,1.2307469034194947,53
506,9.999999999999952,N65,False,Highway,1,Balochistan,10,0.76350105,0.9866739,0.088619925,0.08354954,0.058470327,0.8386892,0.0,0.0,0.9,0.6,0.24453893,0.4,0.05847032740712166,1.1036892080307008,54
245,10.000000000000005,M8,False,Highway,1,Balochistan,11,0.94244426,0.98430556,0.13785926,0.13213263,0.05829897,0.9750698,0.0,0.0,1.0,0.8181818181818182,0.26236448,0.18181818181818177,0.05829897150397301,1.243251639062708,55
239,9.999999999999966,M8,False,Highway,1,Balochistan,10,0.702799,0.8357709,0.19555621,0.13778526,0.057281476,0.7626714,0.0,0.0,1.0,1.0,0.2662192,0.0,0.05728147551417351,1.012671411037445,56
1687,10.00000000000001,314,True,Highway,1,"Kashgar (Xinjiang, China)",11,0.94549924,0.95816106,0.20469579,0.19328505,0.057124153,0.96992743,0.0,0.0,1.0,1.0,0.33684865,0.0,0.05712415277957916,1.219927430152893,57
1597,9.999999999999972,N35,True,Highway,1,KP-AJK,10,0.99452436,0.99494183,0.057376225,0.057079118,0.056059957,0.943343,0.0,0.0,1.0,0.4,0.008724334,0.6,0.056059956550598145,1.2533429837226868,58
1545,9.999999999999911,N35,True,Highway,1,KP-AJK,10,0.99314976,0.99470913,0.0572999,0.056989312,0.05598452,0.9432542,0.0,0.0,1.0,0.3,0.01021996,0.7,0.05598451942205429,1.2632541728019715,59
1612,9.999999999999908,N35,True,Highway,1,Gilgit-Baltistan,10,0.98042727,0.99464345,0.05725004,0.056898665,0.055737443,0.93669,0.0,0.0,1.0,0.4,0.018138934,0.6,0.0557374432682991,1.2466899728775025,60
416,9.999999999999993,unknown,False,Major road,2,Balochistan,10,0.6628933,0.9737235,0.27715084,0.16432801,0.05429866,0.6954328,0.0,0.0,1.0,0.9,0.2885855,0.09999999999999998,0.05429866164922714,0.9554327821731567,61
241,9.99999999999995,M8,False,Highway,1,Balochistan,10,0.60966843,0.9191249,0.16324894,0.1030703,0.053438,0.6602339,0.0,0.0,1.0,0.9,0.20692742,0.09999999999999998,0.05343800038099289,0.9202339148521423,62
280,10.0,N85,False,Major road,2,Balochistan,11,0.396606,0.9041872,0.37287816,0.126433,0.05265591,0.47093096,0.0,0.0,1.0,1.0,0.27039486,0.0,0.0526559092104435,0.7209309637546539,63
292,10.000000000000085,N85,False,Major road,2,Balochistan,11,0.49673185,0.71842206,0.21530312,0.11934504,0.024643831,0.6533283,0.0,0.18181818181818182,1.0,1.0,0.37165728,0.0,0.0519165582277558,0.9033282995223999,64
418,9.99999999999996,unknown,False,Major road,2,Balochistan,10,0.84713686,0.9707143,0.18088219,0.14089186,0.036630284,0.89199317,0.0,0.1,1.0,0.9,0.33558017,0.09999999999999998,0.051630284041166305,1.1519931650161743,65
270,9.999999999999947,N85,False,Major road,2,Balochistan,10,0.82991046,0.9741824,0.15282698,0.12909299,0.05151152,0.8945201,0.0,0.0,1.0,0.9,0.29371807,0.09999999999999998,0.05151151865720749,1.154520103931427,66
1598,10.000000000000027,N35,True,Highway,1,KP-AJK,11,0.994395,0.99491346,0.05206975,0.05178274,0.050829533,0.9487337,0.0,0.0,1.0,0.5454545454545454,0.008793636,0.4545454545454546,0.050829533487558365,1.2441882328553633,67
430,9.999999999999977,unknown,False,Major road,2,Balochistan,10,0.46509647,0.93082815,0.29892844,0.1298181,0.03298821,0.56007105,0.0,0.1,1.0,0.9,0.3344653,0.09999999999999998,0.04798820927739143,0.8200710511207581,68
473,9.999999999999934,N40,False,Highway,1,Balochistan,10,0.4079609,0.78711146,0.28475124,0.11681865,0.047917895,0.49177232,0.0,0.0,1.0,1.0,0.2702227,0.0,0.04791789501905441,0.741772323846817,69
1663,10.000000000000043,219,False,Major road,2,"Kashgar (Xinjiang, China)",11,0.9831005,0.98807037,0.049033735,0.04836853,0.047361135,0.94611907,0.0,0.0,1.0,0.6363636363636364,0.025201034,0.36363636363636365,0.047361135482788086,1.232482706416737,70
709,10.0,unknown,False,Major road,2,Balochistan,11,0.968152,0.9862545,0.061597917,0.060415886,0.044898406,0.9673046,0.0,0.0,1.0,0.6363636363636364,0.20326844,0.36363636363636365,0.04489840567111969,1.2536682237278332,71
1602,10.00000000000005,N35,True,Highway,1,Gilgit-Baltistan,11,0.98259735,0.9931605,0.04449997,0.044142958,0.04286911,0.95414466,0.0,0.0,1.0,0.45454545454545453,0.0373597,0.5454545454545454,0.04286910966038704,1.258690111203627,72
1608,9.999999999999947,N35,True,Highway,1,Gilgit-Baltistan,10,0.9938364,0.99482775,0.043943774,0.04370323,0.042865403,0.9570303,0.0,0.0,1.0,0.6,0.011271124,0.4,0.04286540299654007,1.2470302963256836,73
646,9.999999999999966,N70,False,Major road,2,Punjab-Sindh lowland corridor,10,0.9562647,0.99282783,0.053414892,0.052592486,0.042790078,0.9654706,0.0,0.0,1.0,0.5,0.16563909,0.5,0.04279007762670517,1.2654706120491028,74
1607,9.999999999999957,N35,True,Highway,1,Gilgit-Baltistan,10,0.99394625,0.9949822,0.043919988,0.043644536,0.042664804,0.9572231,0.0,0.0,1.0,0.5,0.009947171,0.5,0.04266480356454849,1.257223117351532,75
246,9.999999999999957,M8,False,Highway,1,Balochistan,10,0.93794537,0.982698,0.123162806,0.11542322,0.04261159,0.9788784,0.0,0.0,1.0,1.0,0.31446663,0.0,0.04261159151792526,1.228878378868103,76
1611,9.999999999999957,N35,True,Highway,1,Gilgit-Baltistan,10,0.99252224,0.9946739,0.043244995,0.042959914,0.042046018,0.9567568,0.0,0.0,1.0,0.5,0.010237835,0.5,0.042046017944812775,1.2567567706108094,77
242,9.999999999999925,M8,False,Highway,1,Balochistan,10,0.5248147,0.80562794,0.17524469,0.09071174,0.041780315,0.61660635,0.0,0.0,1.0,1.0,0.24580827,0.0,0.04178031533956528,0.8666063547134399,78
279,9.999999999999986,N85,False,Major road,2,Balochistan,10,0.26452932,0.4891869,0.4018182,0.100733355,0.041713636,0.36525983,0.0,0.0,1.0,1.0,0.2713456,0.0,0.04171363636851311,0.6152598261833191,79
305,10.00000000000001,N85,False,Major road,2,Balochistan,11,0.6539078,0.9583397,0.23572789,0.12605637,0.041439533,0.7344956,0.0,0.0,1.0,1.0,0.31490648,0.0,0.04143953323364258,0.9844955801963806,80
1601,9.99999999999999,N35,True,Highway,1,Gilgit-Baltistan,10,0.98832285,0.9945616,0.04251079,0.04225486,0.041433066,0.957881,0.0,0.0,1.0,0.5,0.017244313,0.5,0.04143306612968445,1.257880973815918,81
1603,9.999999999999956,N35,True,Highway,1,Gilgit-Baltistan,10,0.987572,0.9949692,0.042281024,0.042046584,0.041195408,0.9561197,0.0,0.0,1.0,0.5,0.016810793,0.5,0.04119540750980377,1.25611971616745,82
460,9.999999999999998,N40,False,Highway,1,Balochistan,10,0.23145428,0.49327263,0.3717823,0.08555806,0.041150685,0.31690246,0.0,0.0,1.0,1.0,0.23032323,0.0,0.04115068539977074,0.5669024586677551,83
1540,9.999999999999996,N35,True,Highway,1,KP-AJK,10,0.98612577,0.9939158,0.042123854,0.04182797,0.04088036,0.95851195,0.0,0.0,0.9,0.4,0.025916848,0.6,0.04088035970926285,1.2435119485855104,84
415,10.000000000000004,unknown,False,Major road,2,Balochistan,11,0.92558825,0.9722795,0.16751426,0.15231858,0.040839996,0.9684074,0.0,0.0,1.0,0.9090909090909091,0.3317584,0.09090909090909094,0.04083999618887901,1.22749830159274,85
1609,10.000000000000068,N35,True,Highway,1,Gilgit-Baltistan,11,0.9915381,0.99456733,0.041181542,0.040950272,0.040206,0.95914555,0.0,0.0,1.0,0.2727272727272727,0.014023486,0.7272727272727273,0.040206000208854675,1.2818728186867454,86
281,9.999999999999945,N85,False,Major road,2,Balochistan,10,0.28243753,0.40503198,0.34926766,0.10236442,0.039899863,0.39201874,0.0,0.0,1.0,0.9,0.28546327,0.09999999999999998,0.03989986330270767,0.652018735408783,87
1795,9.999999999999991,unknown,False,Major road,2,"Kashgar (Xinjiang, China)",10,0.9452863,0.98905635,0.049522586,0.047917508,0.039840147,0.9574879,0.0,0.0,1.0,0.2,0.20000497,0.8,0.03984014689922333,1.2874878811836243,88
487,9.999999999999844,N40,False,Highway,1,Balochistan,10,0.90783393,0.9794492,0.06389094,0.061029922,0.039574463,0.9726721,0.0,0.0,1.0,0.7,0.24747415,0.30000000000000004,0.03957446292042732,1.2526721048355103,89
300,9.999999999999936,N85,False,Major road,2,Balochistan,10,0.3662391,0.8736927,0.24966681,0.1006477,0.024526743,0.48743477,0.0,0.1,0.9,1.0,0.32180953,0.0,0.039526743218302726,0.7124347746372223,90
420,10.000000000000034,unknown,False,Major road,2,Balochistan,11,0.22856635,0.41442388,0.36118868,0.08371978,0.03824946,0.31498224,0.0,0.0,1.0,1.0,0.22915064,0.0,0.038249459117650986,0.5649822354316711,91
124,9.999999999999954,unknown,False,Highway,1,Balochistan,10,0.72248876,0.8895752,0.13671699,0.099770166,0.037724487,0.8330614,0.0,0.0,1.0,1.0,0.2833043,0.0,0.037724487483501434,1.083061397075653,92
1604,9.99999999999997,N35,True,Highway,1,Gilgit-Baltistan,10,0.9860481,0.99475735,0.038590092,0.038337857,0.037403714,0.9628644,0.0,0.0,1.0,0.6,0.038221486,0.4,0.037403713911771774,1.2528643989562989,93
238,9.999999999999991,M8,False,Highway,1,Balochistan,10,0.668369,0.8821111,0.10021789,0.076550595,0.036899924,0.747867,0.0,0.0,1.0,0.9,0.21082294,0.09999999999999998,0.03689992427825928,1.0078669881820679,94
1702,10.000000000000002,314,True,Highway,1,"Kashgar (Xinjiang, China)",11,0.6754731,0.9755991,0.089109905,0.07836029,0.03646981,0.80895495,0.0,0.0,1.0,0.6363636363636364,0.30753496,0.36363636363636365,0.03646980971097946,1.0953185905109752,95
422,9.999999999999979,unknown,False,Major road,2,Balochistan,10,0.3312874,0.6131382,0.234463,0.06012817,0.036431603,0.40473285,0.0,0.0,1.0,0.9,0.17990634,0.09999999999999998,0.036431603133678436,0.6647328531742096,96
1797,9.999999999999995,unknown,False,Major road,2,"Kashgar (Xinjiang, China)",10,0.98712003,0.98963726,0.041733086,0.04109419,0.03608198,0.96557915,0.0,0.0,1.0,0.2,0.049338054,0.8,0.03608198091387749,1.2955791521072388,97
413,10.0,unknown,False,Major road,2,Balochistan,11,0.41807577,0.6005659,0.2572256,0.11399189,0.035986383,0.53987163,0.0,0.0,1.0,1.0,0.31757545,0.0,0.03598638251423836,0.7898716330528259,98
667,9.999999999999998,N50,False,Highway,1,KP-AJK,10,0.93703043,0.99127513,0.03734932,0.03696554,0.035932746,0.9265334,0.0,0.0,1.0,0.4,0.037442647,0.6,0.0359327457845211,1.2365334010124207,99
171,10.000000000000018,N25,False,Highway,1,Balochistan,11,0.890217,0.98767847,0.06502387,0.0631847,0.035186365,0.9423123,0.0,0.0,1.0,0.5454545454545454,0.23682393,0.4545454545454546,0.035186365246772766,1.2377668456597761,100
309,9.999999999999975,N85,False,Major road,2,Balochistan,10,0.9333118,0.9816854,0.092303544,0.08781524,0.03510154,0.97553414,0.0,0.0,1.0,0.8,0.30898637,0.19999999999999996,0.03510154038667679,1.2455341410636902,101
266,10.000000000000117,M8,False,Highway,1,Balochistan,11,0.8110929,0.988263,0.094600886,0.0679656,0.034802005,0.8838322,0.0,0.0,1.0,0.7272727272727273,0.23933879,0.2727272727272727,0.03480200469493866,1.1611049435355447,102
427,9.999999999999972,unknown,False,Major road,2,Balochistan,10,0.2863935,0.7818464,0.31166792,0.08384596,0.034219634,0.40809432,0.0,0.0,1.0,0.9,0.2768448,0.09999999999999998,0.03421963378787041,0.6680943167209625,103
664,10.000000000000046,N50,False,Highway,1,KP-AJK,11,0.8315382,0.9855051,0.03607024,0.0355375,0.034194004,0.86108226,0.0,0.0,0.9090909090909091,0.09090909090909091,0.12916979,0.9090909090909091,0.03419400379061699,1.1792640740221196,104
1796,9.999999999999972,unknown,False,Major road,2,"Kashgar (Xinjiang, China)",10,0.98716676,0.9899435,0.038198136,0.037626963,0.034109794,0.96576595,0.0,0.0,1.0,0.2,0.035737775,0.8,0.03410979360342026,1.295765953063965,105
1684,9.999999999999977,314,True,Highway,1,"Kashgar (Xinjiang, China)",10,0.8338458,0.94916457,0.055810075,0.05058826,0.03410134,0.9109907,0.0,0.0,1.0,0.8,0.1860655,0.19999999999999996,0.03410134091973305,1.1809907150268555,106
243,9.999999999999993,M8,False,Highway,1,Balochistan,10,0.5132744,0.7204115,0.13898192,0.07271078,0.034085095,0.61705315,0.0,0.0,1.0,0.9,0.23770857,0.09999999999999998,0.034085094928741455,0.8770531511306763,107
423,10.000000000000007,unknown,False,Major road,2,Balochistan,11,0.47525445,0.8984196,0.17136878,0.06534039,0.0340822,0.56769615,0.0,0.0,1.0,0.9090909090909091,0.21844907,0.09090909090909094,0.03408220037817955,0.8267870632084933,108
232,10.00000000000007,M8,False,Highway,1,Balochistan,11,0.54925007,0.8680994,0.23575808,0.12636548,0.03406765,0.6693733,0.0,0.0,1.0,1.0,0.33198828,0.0,0.03406764939427376,0.9193732738494873,109
431,10.000000000000027,unknown,False,Major road,2,Balochistan,11,0.6935286,0.9597091,0.20395075,0.13871412,0.033930954,0.7724771,0.0,0.0,1.0,0.9090909090909091,0.3392459,0.09090909090909094,0.033930953592061996,1.0315679994496432,110
457,9.999999999999979,N40,False,Highway,1,Balochistan,10,0.18908094,0.36751202,0.36792916,0.069538064,0.033656657,0.2745109,0.0,0.0,0.9,1.0,0.22622414,0.0,0.03365665674209595,0.4995108902454376,111
602,9.999999999999964,N25,False,Highway,1,Balochistan,10,0.7451647,0.9817105,0.06263563,0.05233972,0.033383556,0.8875721,0.0,0.0,1.0,0.5,0.29317576,0.5,0.033383555710315704,1.1875721096992493,112
1614,6.452888340405099,N35,True,Highway,1,Gilgit-Baltistan,9,0.98281205,0.9933275,0.033976726,0.03365057,0.033094343,0.9596074,0.0,0.0,1.0,0.3333333333333333,0.014069359,0.6666666666666667,0.033094342797994614,1.2762740890185038,113
470,10.000000000000078,N40,False,Highway,1,Balochistan,11,0.22447796,0.6481967,0.075214915,0.040997684,0.019366942,0.32026604,0.0,0.09090909090909091,0.6363636363636364,0.2727272727272727,0.27081487,0.7272727272727273,0.03300330598245967,0.5520842199975794,114
459,10.000000000000103,N40,False,Highway,1,Balochistan,11,0.25345147,0.49327263,0.27480987,0.07163958,0.03286424,0.324558,0.0,0.0,0.8181818181818182,1.0,0.22934324,0.0,0.03286423906683922,0.5291034443811937,115
